# Wall heat-flux
# Time         	patch          	min            	max            	integral       
699            	riser	-5.1804781e+03	-3.9341280e+03	-9.4242637e+02
700            	plate	5.9485714e+03	6.3180128e+03	1.2464542e+03
700            	riser	-5.1804996e+03	-3.9337850e+03	-9.4263287e+02
701            	plate	5.9486737e+03	6.3180316e+03	1.2464601e+03
701            	riser	-5.1805512e+03	-3.9337550e+03	-9.4264859e+02
702            	plate	5.9487768e+03	6.3180493e+03	1.2464659e+03
702            	riser	-5.1806024e+03	-3.9337251e+03	-9.4266448e+02
703            	plate	5.9488806e+03	6.3180660e+03	1.2464716e+03
703            	riser	-5.1806533e+03	-3.9336955e+03	-9.4268052e+02
704            	plate	5.9489851e+03	6.3180818e+03	1.2464771e+03
704            	riser	-5.1807038e+03	-3.9336660e+03	-9.4269680e+02
705            	plate	5.9516051e+03	6.3178217e+03	1.2464422e+03
705            	riser	-5.1805458e+03	-3.9332420e+03	-9.4282322e+02
706            	plate	5.9517109e+03	6.3178356e+03	1.2464475e+03
706            	riser	-5.1805953e+03	-3.9332129e+03	-9.4283994e+02
707            	plate	5.9518174e+03	6.3178486e+03	1.2464527e+03
707            	riser	-5.1806442e+03	-3.9331823e+03	-9.4285682e+02
708            	plate	5.9519244e+03	6.3178608e+03	1.2464579e+03
708            	riser	-5.1806925e+03	-3.9331518e+03	-9.4287385e+02
709            	plate	5.9520319e+03	6.3178722e+03	1.2464629e+03
709            	riser	-5.1807404e+03	-3.9331214e+03	-9.4289100e+02
710            	plate	5.9549704e+03	6.3177611e+03	1.2464856e+03
710            	riser	-5.1804262e+03	-3.9326260e+03	-9.4294651e+02
711            	plate	5.9550788e+03	6.3177709e+03	1.2464904e+03
711            	riser	-5.1804731e+03	-3.9325924e+03	-9.4296386e+02
712            	plate	5.9551875e+03	6.3177801e+03	1.2464950e+03
712            	riser	-5.1805195e+03	-3.9325589e+03	-9.4298129e+02
713            	plate	5.9552966e+03	6.3177886e+03	1.2464996e+03
713            	riser	-5.1805653e+03	-3.9325256e+03	-9.4299883e+02
714            	plate	5.9554059e+03	6.3177965e+03	1.2465040e+03
714            	riser	-5.1806104e+03	-3.9324925e+03	-9.4301648e+02
715            	plate	5.9586146e+03	6.3178108e+03	1.2465754e+03
715            	riser	-5.1801653e+03	-3.9319415e+03	-9.4301134e+02
716            	plate	5.9587242e+03	6.3178175e+03	1.2465796e+03
716            	riser	-5.1802089e+03	-3.9319087e+03	-9.4302918e+02
717            	plate	5.9588340e+03	6.3178237e+03	1.2465837e+03
717            	riser	-5.1802517e+03	-3.9318761e+03	-9.4304708e+02
718            	plate	5.9589438e+03	6.3178293e+03	1.2465876e+03
718            	riser	-5.1802937e+03	-3.9318437e+03	-9.4306503e+02
719            	plate	5.9590536e+03	6.3178345e+03	1.2465914e+03
719            	riser	-5.1803348e+03	-3.9318115e+03	-9.4308301e+02
720            	plate	5.9624823e+03	6.3179476e+03	1.2467020e+03
720            	riser	-5.1797854e+03	-3.9312263e+03	-9.4302790e+02
721            	plate	5.9625919e+03	6.3179519e+03	1.2467055e+03
721            	riser	-5.1798247e+03	-3.9311943e+03	-9.4304592e+02
722            	plate	5.9627014e+03	6.3179559e+03	1.2467088e+03
722            	riser	-5.1798630e+03	-3.9311625e+03	-9.4306395e+02
723            	plate	5.9628107e+03	6.3179596e+03	1.2467118e+03
723            	riser	-5.1799003e+03	-3.9311309e+03	-9.4308199e+02
724            	plate	5.9629197e+03	6.3179629e+03	1.2467146e+03
724            	riser	-5.1799366e+03	-3.9310994e+03	-9.4310006e+02
725            	plate	5.9665163e+03	6.3181377e+03	1.2468520e+03
725            	riser	-5.1793193e+03	-3.9305101e+03	-9.4300732e+02
726            	plate	5.9666247e+03	6.3181404e+03	1.2468541e+03
726            	riser	-5.1793535e+03	-3.9304789e+03	-9.4302538e+02
727            	plate	5.9667326e+03	6.3181429e+03	1.2468559e+03
727            	riser	-5.1793867e+03	-3.9304478e+03	-9.4304343e+02
728            	plate	5.9668401e+03	6.3181452e+03	1.2468574e+03
728            	riser	-5.1794188e+03	-3.9304168e+03	-9.4306145e+02
729            	plate	5.9669472e+03	6.3181473e+03	1.2468586e+03
729            	riser	-5.1794497e+03	-3.9303859e+03	-9.4307944e+02
730            	plate	5.9706542e+03	6.3182992e+03	1.2469996e+03
730            	riser	-5.1788477e+03	-3.9298732e+03	-9.4297015e+02
731            	plate	5.9707602e+03	6.3183009e+03	1.2469999e+03
731            	riser	-5.1788763e+03	-3.9298425e+03	-9.4298804e+02
732            	plate	5.9708655e+03	6.3183025e+03	1.2469995e+03
732            	riser	-5.1789036e+03	-3.9298120e+03	-9.4300588e+02
733            	plate	5.9709701e+03	6.3183040e+03	1.2469980e+03
733            	riser	-5.1789297e+03	-3.9297815e+03	-9.4302366e+02
734            	plate	5.9710741e+03	6.3183054e+03	1.2469947e+03
734            	riser	-5.1789544e+03	-3.9297512e+03	-9.4304140e+02
735            	plate	5.9747907e+03	6.3179269e+03	1.2470107e+03
735            	riser	-5.1788617e+03	-3.9298359e+03	-9.4301766e+02
736            	plate	5.9748932e+03	6.3179282e+03	1.2469916e+03
736            	riser	-5.1788836e+03	-3.9298058e+03	-9.4303528e+02
737            	plate	5.9749949e+03	6.3179293e+03	1.2469721e+03
737            	riser	-5.1789039e+03	-3.9297759e+03	-9.4305282e+02
738            	plate	5.9750958e+03	6.3179304e+03	1.2469680e+03
738            	riser	-5.1789227e+03	-3.9297461e+03	-9.4307029e+02
739            	plate	5.9751958e+03	6.3179315e+03	1.2469695e+03
739            	riser	-5.1789397e+03	-3.9297164e+03	-9.4308768e+02
740            	plate	5.9787678e+03	6.3165225e+03	1.2466331e+03
740            	riser	-5.1803602e+03	-3.9314652e+03	-9.4335232e+02
741            	plate	5.9788660e+03	6.3165267e+03	1.2466383e+03
741            	riser	-5.1803737e+03	-3.9314358e+03	-9.4336953e+02
742            	plate	5.9789633e+03	6.3165309e+03	1.2466440e+03
742            	riser	-5.1803852e+03	-3.9314066e+03	-9.4338665e+02
743            	plate	5.9790597e+03	6.3165351e+03	1.2466500e+03
743            	riser	-5.1803946e+03	-3.9313774e+03	-9.4340367e+02
744            	plate	5.9791550e+03	6.3165393e+03	1.2466560e+03
744            	riser	-5.1804018e+03	-3.9313484e+03	-9.4342061e+02
745            	plate	5.9828577e+03	6.3162253e+03	1.2466343e+03
745            	riser	-5.1805489e+03	-3.9317812e+03	-9.4342307e+02
746            	plate	5.9829510e+03	6.3162294e+03	1.2466401e+03
746            	riser	-5.1805513e+03	-3.9317524e+03	-9.4343981e+02
747            	plate	5.9830433e+03	6.3162334e+03	1.2466457e+03
747            	riser	-5.1805511e+03	-3.9317238e+03	-9.4345645e+02
748            	plate	5.9831345e+03	6.3162373e+03	1.2466512e+03
748            	riser	-5.1805481e+03	-3.9316954e+03	-9.4347298e+02
749            	plate	5.9832247e+03	6.3162411e+03	1.2466565e+03
749            	riser	-5.1805422e+03	-3.9316670e+03	-9.4348941e+02
750            	plate	5.9869198e+03	6.3161835e+03	1.2467157e+03
750            	riser	-5.1803573e+03	-3.9317871e+03	-9.4341941e+02
751            	plate	5.9870078e+03	6.3161870e+03	1.2467206e+03
751            	riser	-5.1803450e+03	-3.9317590e+03	-9.4343562e+02
752            	plate	5.9870946e+03	6.3161904e+03	1.2467253e+03
752            	riser	-5.1803291e+03	-3.9317309e+03	-9.4345171e+02
753            	plate	5.9871803e+03	6.3161936e+03	1.2467299e+03
753            	riser	-5.1803094e+03	-3.9317030e+03	-9.4346769e+02
754            	plate	5.9872649e+03	6.3161966e+03	1.2467343e+03
754            	riser	-5.1802858e+03	-3.9316752e+03	-9.4348355e+02
755            	plate	5.9909054e+03	6.3162596e+03	1.2468305e+03
755            	riser	-5.1799413e+03	-3.9316659e+03	-9.4337774e+02
756            	plate	5.9909877e+03	6.3162621e+03	1.2468346e+03
756            	riser	-5.1799091e+03	-3.9316382e+03	-9.4339336e+02
757            	plate	5.9910687e+03	6.3162644e+03	1.2468385e+03
757            	riser	-5.1798723e+03	-3.9316107e+03	-9.4340886e+02
758            	plate	5.9911485e+03	6.3162664e+03	1.2468423e+03
758            	riser	-5.1798306e+03	-3.9315832e+03	-9.4342425e+02
759            	plate	5.9912272e+03	6.3162682e+03	1.2468459e+03
759            	riser	-5.1797875e+03	-3.9315558e+03	-9.4343950e+02
760            	plate	5.9947939e+03	6.3164753e+03	1.2469865e+03
760            	riser	-5.1792694e+03	-3.9313770e+03	-9.4329260e+02
761            	plate	5.9948701e+03	6.3164764e+03	1.2469899e+03
761            	riser	-5.1792373e+03	-3.9313497e+03	-9.4330761e+02
762            	plate	5.9949451e+03	6.3164772e+03	1.2469931e+03
762            	riser	-5.1792007e+03	-3.9313225e+03	-9.4332248e+02
763            	plate	5.9950189e+03	6.3164776e+03	1.2469962e+03
763            	riser	-5.1791593e+03	-3.9312953e+03	-9.4333723e+02
764            	plate	5.9950915e+03	6.3164776e+03	1.2469991e+03
764            	riser	-5.1791129e+03	-3.9312681e+03	-9.4335184e+02
765            	plate	5.9985459e+03	6.3166936e+03	1.2471432e+03
765            	riser	-5.1785787e+03	-3.9310964e+03	-9.4319824e+02
766            	plate	5.9986160e+03	6.3166928e+03	1.2471459e+03
766            	riser	-5.1785468e+03	-3.9310692e+03	-9.4321259e+02
767            	plate	5.9986848e+03	6.3166917e+03	1.2471485e+03
767            	riser	-5.1785104e+03	-3.9310421e+03	-9.4322680e+02
768            	plate	5.9987524e+03	6.3166901e+03	1.2471510e+03
768            	riser	-5.1784693e+03	-3.9310150e+03	-9.4324087e+02
769            	plate	5.9988187e+03	6.3166881e+03	1.2471533e+03
769            	riser	-5.1784233e+03	-3.9309878e+03	-9.4325480e+02
770            	plate	6.0021422e+03	6.3168365e+03	1.2473188e+03
770            	riser	-5.1777969e+03	-3.9307868e+03	-9.4308347e+02
771            	plate	6.0022060e+03	6.3168335e+03	1.2473210e+03
771            	riser	-5.1777626e+03	-3.9307596e+03	-9.4309711e+02
772            	plate	6.0022686e+03	6.3168301e+03	1.2473230e+03
772            	riser	-5.1777263e+03	-3.9307322e+03	-9.4311062e+02
773            	plate	6.0023299e+03	6.3168262e+03	1.2473249e+03
773            	riser	-5.1776855e+03	-3.9307047e+03	-9.4312398e+02
774            	plate	6.0023900e+03	6.3168218e+03	1.2473268e+03
774            	riser	-5.1776399e+03	-3.9306771e+03	-9.4313719e+02
775            	plate	6.0055658e+03	6.3168794e+03	1.2475009e+03
775            	riser	-5.1769862e+03	-3.9304909e+03	-9.4295861e+02
776            	plate	6.0056234e+03	6.3168740e+03	1.2475025e+03
776            	riser	-5.1769303e+03	-3.9304630e+03	-9.4297153e+02
777            	plate	6.0056797e+03	6.3168680e+03	1.2475041e+03
777            	riser	-5.1768690e+03	-3.9304349e+03	-9.4298430e+02
778            	plate	6.0057348e+03	6.3168615e+03	1.2475055e+03
778            	riser	-5.1768021e+03	-3.9304065e+03	-9.4299692e+02
779            	plate	6.0057886e+03	6.3168544e+03	1.2475068e+03
779            	riser	-5.1767292e+03	-3.9303779e+03	-9.4300939e+02
780            	plate	6.0088076e+03	6.3168510e+03	1.2476783e+03
780            	riser	-5.1760643e+03	-3.9302255e+03	-9.4283161e+02
781            	plate	6.0088590e+03	6.3168428e+03	1.2476794e+03
781            	riser	-5.1759791e+03	-3.9301964e+03	-9.4284377e+02
782            	plate	6.0089090e+03	6.3168341e+03	1.2476805e+03
782            	riser	-5.1758873e+03	-3.9301669e+03	-9.4285578e+02
783            	plate	6.0089579e+03	6.3168248e+03	1.2476814e+03
783            	riser	-5.1757888e+03	-3.9301370e+03	-9.4286763e+02
784            	plate	6.0090054e+03	6.3168149e+03	1.2476823e+03
784            	riser	-5.1756833e+03	-3.9301067e+03	-9.4287932e+02
785            	plate	6.0118730e+03	6.3168667e+03	1.2478639e+03
785            	riser	-5.1749479e+03	-3.9298976e+03	-9.4269047e+02
786            	plate	6.0119181e+03	6.3168557e+03	1.2478646e+03
786            	riser	-5.1748279e+03	-3.9298665e+03	-9.4270186e+02
787            	plate	6.0119620e+03	6.3168440e+03	1.2478652e+03
787            	riser	-5.1747003e+03	-3.9298349e+03	-9.4271309e+02
788            	plate	6.0120047e+03	6.3168318e+03	1.2478657e+03
788            	riser	-5.1745649e+03	-3.9298028e+03	-9.4272416e+02
789            	plate	6.0120461e+03	6.3168190e+03	1.2478661e+03
789            	riser	-5.1744216e+03	-3.9297702e+03	-9.4273508e+02
790            	plate	6.0147531e+03	6.3169038e+03	1.2480496e+03
790            	riser	-5.1736440e+03	-3.9295329e+03	-9.4254214e+02
791            	plate	6.0147921e+03	6.3168898e+03	1.2480498e+03
791            	riser	-5.1734842e+03	-3.9294992e+03	-9.4255275e+02
792            	plate	6.0148300e+03	6.3168752e+03	1.2480500e+03
792            	riser	-5.1733161e+03	-3.9294650e+03	-9.4256321e+02
793            	plate	6.0148666e+03	6.3168600e+03	1.2480501e+03
793            	riser	-5.1731394e+03	-3.9294302e+03	-9.4257351e+02
794            	plate	6.0149020e+03	6.3168443e+03	1.2480501e+03
794            	riser	-5.1729540e+03	-3.9293949e+03	-9.4258366e+02
795            	plate	6.0174408e+03	6.3169340e+03	1.2482282e+03
795            	riser	-5.1721597e+03	-3.9291568e+03	-9.4239302e+02
796            	plate	6.0174738e+03	6.3169171e+03	1.2482281e+03
796            	riser	-5.1719567e+03	-3.9291204e+03	-9.4240287e+02
797            	plate	6.0175057e+03	6.3168996e+03	1.2482278e+03
797            	riser	-5.1717447e+03	-3.9290835e+03	-9.4241256e+02
798            	plate	6.0175365e+03	6.3168815e+03	1.2482275e+03
798            	riser	-5.1715237e+03	-3.9290460e+03	-9.4242211e+02
799            	plate	6.0175660e+03	6.3168628e+03	1.2482272e+03
799            	riser	-5.1712938e+03	-3.9290080e+03	-9.4243152e+02
800            	plate	6.0199365e+03	6.3169760e+03	1.2484021e+03
800            	riser	-5.1704715e+03	-3.9287489e+03	-9.4224140e+02
801            	plate	6.0199638e+03	6.3169562e+03	1.2484015e+03
801            	riser	-5.1702237e+03	-3.9287085e+03	-9.4225052e+02
802            	plate	6.0199900e+03	6.3169359e+03	1.2484010e+03
802            	riser	-5.1699671e+03	-3.9286639e+03	-9.4225949e+02
803            	plate	6.0200150e+03	6.3169150e+03	1.2484003e+03
803            	riser	-5.1697018e+03	-3.9286192e+03	-9.4226831e+02
804            	plate	6.0200390e+03	6.3168935e+03	1.2483996e+03
804            	riser	-5.1694280e+03	-3.9285746e+03	-9.4227700e+02
805            	plate	6.0222427e+03	6.3170490e+03	1.2485741e+03
805            	riser	-5.1685672e+03	-3.9282686e+03	-9.4208520e+02
806            	plate	6.0222645e+03	6.3170265e+03	1.2485732e+03
806            	riser	-5.1682770e+03	-3.9282241e+03	-9.4209361e+02
807            	plate	6.0222852e+03	6.3170034e+03	1.2485723e+03
807            	riser	-5.1679791e+03	-3.9281799e+03	-9.4210190e+02
808            	plate	6.0223048e+03	6.3169798e+03	1.2485713e+03
808            	riser	-5.1676738e+03	-3.9281358e+03	-9.4211005e+02
809            	plate	6.0223234e+03	6.3169557e+03	1.2485702e+03
809            	riser	-5.1673615e+03	-3.9280919e+03	-9.4211807e+02
810            	plate	6.0243582e+03	6.3171298e+03	1.2487397e+03
810            	riser	-5.1664877e+03	-3.9277626e+03	-9.4192882e+02
811            	plate	6.0243747e+03	6.3171047e+03	1.2487385e+03
811            	riser	-5.1661631e+03	-3.9277194e+03	-9.4193660e+02
812            	plate	6.0243902e+03	6.3170791e+03	1.2487373e+03
812            	riser	-5.1658335e+03	-3.9276766e+03	-9.4194426e+02
813            	plate	6.0244047e+03	6.3170531e+03	1.2487359e+03
813            	riser	-5.1654999e+03	-3.9276342e+03	-9.4195180e+02
814            	plate	6.0244183e+03	6.3170266e+03	1.2487345e+03
814            	riser	-5.1651634e+03	-3.9275923e+03	-9.4195924e+02
815            	plate	6.0262850e+03	6.3172097e+03	1.2488971e+03
815            	riser	-5.1643035e+03	-3.9272437e+03	-9.4177452e+02
816            	plate	6.0262966e+03	6.3171823e+03	1.2488956e+03
816            	riser	-5.1639692e+03	-3.9272029e+03	-9.4178175e+02
817            	plate	6.0263073e+03	6.3171545e+03	1.2488940e+03
817            	riser	-5.1636381e+03	-3.9271628e+03	-9.4178888e+02
818            	plate	6.0263170e+03	6.3171263e+03	1.2488924e+03
818            	riser	-5.1633112e+03	-3.9271232e+03	-9.4179593e+02
819            	plate	6.0263259e+03	6.3170976e+03	1.2488907e+03
819            	riser	-5.1629897e+03	-3.9270844e+03	-9.4180287e+02
820            	plate	6.0280288e+03	6.3172978e+03	1.2490476e+03
820            	riser	-5.1621770e+03	-3.9267046e+03	-9.4162187e+02
821            	plate	6.0280359e+03	6.3172684e+03	1.2490458e+03
821            	riser	-5.1618693e+03	-3.9266620e+03	-9.4162863e+02
822            	plate	6.0280421e+03	6.3172387e+03	1.2490440e+03
822            	riser	-5.1615701e+03	-3.9266181e+03	-9.4163530e+02
823            	plate	6.0280475e+03	6.3172086e+03	1.2490421e+03
823            	riser	-5.1612802e+03	-3.9265744e+03	-9.4164188e+02
824            	plate	6.0280521e+03	6.3171782e+03	1.2490401e+03
824            	riser	-5.1610006e+03	-3.9265309e+03	-9.4164838e+02
825            	plate	6.0295968e+03	6.3174038e+03	1.2491927e+03
825            	riser	-5.1602545e+03	-3.9260984e+03	-9.4147009e+02
826            	plate	6.0295999e+03	6.3173728e+03	1.2491906e+03
826            	riser	-5.1599978e+03	-3.9260553e+03	-9.4147642e+02
827            	plate	6.0296021e+03	6.3173415e+03	1.2491885e+03
827            	riser	-5.1597538e+03	-3.9260126e+03	-9.4148266e+02
828            	plate	6.0296036e+03	6.3173099e+03	1.2491864e+03
828            	riser	-5.1595231e+03	-3.9259702e+03	-9.4148883e+02
829            	plate	6.0296044e+03	6.3172781e+03	1.2491842e+03
829            	riser	-5.1593063e+03	-3.9259282e+03	-9.4149492e+02
830            	plate	6.0309959e+03	6.3175231e+03	1.2493313e+03
830            	riser	-5.1586508e+03	-3.9254516e+03	-9.4132059e+02
831            	plate	6.0309953e+03	6.3174909e+03	1.2493290e+03
831            	riser	-5.1584634e+03	-3.9254105e+03	-9.4132653e+02
832            	plate	6.0309940e+03	6.3174584e+03	1.2493267e+03
832            	riser	-5.1582914e+03	-3.9253699e+03	-9.4133239e+02
833            	plate	6.0309921e+03	6.3174258e+03	1.2493243e+03
833            	riser	-5.1581352e+03	-3.9253298e+03	-9.4133819e+02
834            	plate	6.0309896e+03	6.3173930e+03	1.2493219e+03
834            	riser	-5.1579952e+03	-3.9252903e+03	-9.4134390e+02
835            	plate	6.0322352e+03	6.3176603e+03	1.2494640e+03
835            	riser	-5.1575575e+03	-3.9247652e+03	-9.4117331e+02
836            	plate	6.0322314e+03	6.3176271e+03	1.2494615e+03
836            	riser	-5.1577445e+03	-3.9247271e+03	-9.4117889e+02
837            	plate	6.0322272e+03	6.3175939e+03	1.2494590e+03
837            	riser	-5.1579462e+03	-3.9246896e+03	-9.4118440e+02
838            	plate	6.0322223e+03	6.3175605e+03	1.2494564e+03
838            	riser	-5.1581620e+03	-3.9246530e+03	-9.4118984e+02
839            	plate	6.0322170e+03	6.3175271e+03	1.2494539e+03
839            	riser	-5.1583914e+03	-3.9246172e+03	-9.4119522e+02
840            	plate	6.0333240e+03	6.3178127e+03	1.2495902e+03
840            	riser	-5.1582269e+03	-3.9240474e+03	-9.4102928e+02
